# Recoil energy (kev)        Event rate (events/gev)
   658.10000000000002        3.0884887511886196E-002
   659.10000000000002        3.0210633156332132E-002
   660.10000000000002        2.9546824954241165E-002
   661.10000000000002        2.8893454529845770E-002
   662.10000000000002        2.8250506341477154E-002
   663.10000000000002        2.7617958003231795E-002
   664.10000000000002        2.6995780598768424E-002
   665.10000000000002        2.6383938987232920E-002
   666.10000000000002        2.5782392101360577E-002
   667.10000000000002        2.5191093237773073E-002
   668.10000000000002        2.4609990339525493E-002
   669.10000000000002        2.4039026270959555E-002
   670.10000000000002        2.3478139084919664E-002
   671.10000000000002        2.2927262282403597E-002
   672.10000000000002        2.2386325064722420E-002
   673.10000000000002        2.1855252578253406E-002
   674.10000000000002        2.1333966151867605E-002
   675.10000000000002        2.0822383527135207E-002
   676.10000000000002        2.0320419081391840E-002
   677.10000000000002        1.9827984043778606E-002
   678.10000000000002        1.9344986704354063E-002
   679.10000000000002        1.8871332616391581E-002
   680.10000000000002        1.8406924791967073E-002
   681.10000000000002        1.7951663890956579E-002
   682.10000000000002        1.7505448403561392E-002
   683.10000000000002        1.7068174826469978E-002
   684.10000000000002        1.6639737832791664E-002
   685.10000000000002        1.6220030435869132E-002
   686.10000000000002        1.5808944147102329E-002
   687.10000000000002        1.5406369127906177E-002
   688.10000000000002        1.5012194335922033E-002
   689.10000000000002        1.4626307665615601E-002
   690.10000000000002        1.4248596083380850E-002
   691.10000000000002        1.3878945757276950E-002
   692.10000000000002        1.3517242181526572E-002
   693.10000000000002        1.3163370295898895E-002
   694.10000000000002        1.2817214600100733E-002
   695.10000000000002        1.2478659263303087E-002
   696.10000000000002        1.2147588228924778E-002
   697.10000000000002        1.1823885314798081E-002
   698.10000000000002        1.1507434308835237E-002
   699.10000000000002        1.1198119060321032E-002
   700.10000000000002        1.0895823566945359E-002
   701.10000000000002        1.0600432057701462E-002
   702.10000000000002        1.0311829071759811E-002
   703.10000000000002        1.0029899533438700E-002
   704.10000000000002        9.7545288233830772E-003
   705.10000000000002        9.4856028460648702E-003
   706.10000000000002        9.2230080937162964E-003
   707.10000000000002        8.9666317068055404E-003
   708.10000000000002        8.7163615311604773E-003
   709.10000000000002        8.4720861718508827E-003
   710.10000000000002        8.2336950439270851E-003
   711.10000000000002        8.0010784201238385E-003
   712.10000000000002        7.7741274756235376E-003
   713.10000000000002        7.5527343299823420E-003
   714.10000000000002        7.3367920863132265E-003
   715.10000000000002        7.1261948678209902E-003
   716.10000000000002        6.9208378517819948E-003
   717.10000000000002        6.7206173010601923E-003
   718.10000000000002        6.5254305932471047E-003
   719.10000000000002        6.3351762475136559E-003
   720.10000000000002        6.1497539492579335E-003
   721.10000000000002        5.9690645726320308E-003
   722.10000000000002        5.7930102010308460E-003
   723.10000000000002        5.6214941456174203E-003
   724.10000000000002        5.4544209619678012E-003
   725.10000000000002        5.2916964649062908E-003
