# Recoil energy (kev)        Event rate (events/gev)
   55.100000000000001        4837624.4225132037     
   56.100000000000001        4386186.5991804395     
   57.100000000000001        3971343.8520652629     
   58.100000000000001        3590487.7743487130     
   59.100000000000001        3241176.6733494760     
   60.100000000000001        2921125.8899059580     
   61.100000000000001        2628198.6311668684     
   62.100000000000001        2360397.2920171344     
   63.100000000000001        2115855.2414339348     
   64.099999999999994        1892829.0510957928     
   65.099999999999994        1689691.1445584840     
   66.099999999999994        1504922.8462653551     
   67.099999999999994        1337107.8105770515     
   68.099999999999994        1184925.8118888827     
   69.099999999999994        1047146.8777525531     
   70.099999999999994        922625.74773504341     
   71.099999999999994        810296.64153126045     
   72.099999999999994        709168.32059991220     
   73.099999999999994        618319.42831495800     
   74.099999999999994        536894.09431850410     
   75.099999999999994        464097.78942680318     
   76.099999999999994        399193.41807898582     
   77.099999999999994        341497.63593039435     
   78.099999999999994        290377.38077859714     
   79.099999999999994        245246.60557224180     
   80.099999999999994        205563.20279098654     
   81.099999999999994        170826.11000001372     
   82.099999999999994        140572.58687585537     
   83.099999999999994        114375.65447214211     
   84.099999999999994        91841.687945310565     
   85.099999999999994        72608.154391924865     
   86.099999999999994        56341.487861965536     
   87.099999999999994        42735.094006739811     
   88.099999999999994        31507.477196872602     
   89.099999999999994        22400.483305639405     
   90.099999999999994        15177.651696520461     
   91.099999999999994        9622.6702817887581     
   92.099999999999994        5537.9278319241430     
   93.099999999999994        2743.1580141933428     
   94.099999999999994        1074.1699234724458     
   95.099999999999994        381.66013986770969     
   96.099999999999994        530.10160644461132     
   97.099999999999994        1396.7048669445724     
   98.099999999999994        2870.4474382537342     
   99.099999999999994        4851.1673160765349     
   100.09999999999999        7248.7168252371102     
   101.09999999999999        9982.1732287412287     
   102.09999999999999        12979.102702607392     
   103.09999999999999        16174.874466966741     
   104.09999999999999        19512.022038415696     
   105.09999999999999        22939.648734511829     
   106.09999999999999        26412.874718965875     
   107.09999999999999        29892.323025925452     
   108.09999999999999        33343.642144049089     
   109.09999999999999        36737.062876242111     
   110.09999999999999        40046.987319225955     
   111.09999999999999        43251.607928912024     
   112.09999999999999        46332.554753088880     
   113.09999999999999        49274.569022556403     
   114.09999999999999        52065.201395773824     
   115.09999999999999        54694.533250623121     
   116.09999999999999        57154.919510287335     
   117.09999999999999        59440.751578706600     
   118.09999999999999        61548.239044891860     
   119.09999999999999        63475.208894718904     
   120.09999999999999        65220.921043944909     
   121.09999999999999        66785.899077262802     
   122.09999999999999        68171.775145463296     
   123.09999999999999        69381.148036341663     
   124.09999999999999        70417.453495140799     
   125.09999999999999        71284.845927107905     
   126.09999999999999        71988.090668444434     
   127.09999999999999        72532.466062631094     
   128.09999999999999        72923.674626974243     
   129.09999999999999        73167.762639412351     
   130.09999999999999        73271.047518255509     
   131.09999999999999        73240.052407731346     
   132.09999999999999        73081.447420153781     
   133.09999999999999        72801.997021228366     
   134.09999999999999        72408.513078720134     
   135.09999999999999        71907.813126387075     
   136.09999999999999        71306.683424975548     
   137.09999999999999        70611.846430130929     
   138.09999999999999        69829.932303561916     
   139.09999999999999        68967.454128608952     
   140.09999999999999        68030.786514771680     
   141.09999999999999        67026.147297684380     
   142.09999999999999        65959.582061661960     
   143.09999999999999        64836.951231298059     
   144.09999999999999        63663.919496754927     
   145.09999999999999        62445.947354444041     
   146.09999999999999        61188.284560749125     
   147.09999999999999        59895.965311433305     
   148.09999999999999        58573.804973379411     
   149.09999999999999        57226.398208447034     
   150.09999999999999        55858.118341510162     
   151.09999999999999        54473.117836212601     
   152.09999999999999        53075.329752738384     
   153.09999999999999        51668.470071881689     
   154.09999999999999        50256.040779105948     
   155.09999999999999        48841.333610973947     
   156.09999999999999        47427.434374505901     
   157.09999999999999        46017.227757581990     
   158.09999999999999        44613.402555592911     
